ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-240075,2025-01-07 10:57,2025-01-07 10:58,2025-01-07 05:42,resolved,chat,C102148,VR881825,VA-EB-AIR,Account & Login,Normal,Chat Frontline,A3006,0,0,,,N,cannot login to my account. VR881825. please resolve asap,"OTP resent, cx logged in. Issue: OTP not received. Checked OTP logs. -TS",legacy_fd
TK-240077,2025-01-07 12:14,2025-01-07 12:41,2025-01-07 07:47,resolved,voice,C101943,VR897465,VA-EB-PL1,Billing & Payments,High,Billing,A3032,0,0,1999,DUP-PAYMENT,N,"[IVR transcript] Not what I expected from Vireo.  Bought Pulse earbuds around January 06 from vireo.in. paid once, statement disagrees. I already waited a week. Refund. Now",cust contacted re double charge. chk pg for duplicate txn. full rfnd processed (1999).,legacy_fd
TK-240078,2025-01-07 18:21,2025-01-07 18:50,2025-01-07 13:35,resolved,voice,C102226,VR900761,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3031,0,4,1529,LOST-TRANSIT,N,honestly regretting this purchase. this is regarding the airlite buds. package not delivered even after 4 days. i already called the courier. refund. now.,issue: dlvry delayed | chk awb w/ crr -> fuull refund processed (1529),legacy_fd
TK-240080,2025-01-07 20:03,2025-01-07 20:09,2025-01-07 20:18,closed,voice,C106846,,VA-AC-CH65,Delivery & Shipping,Normal,Logistics,A3031,0,4,,,N,[IVR transcript] NEED TO CHANGE DELIVERY ADDRESS NEED THIS SORTED THIS WEEK,"1. Address updae
2. Checked dispatch status
3. Address updated",helpdesk
TK-240080,2025-01-07 20:03,2025-01-07 20:09,2025-01-07 14:48,closed,voice,C106846,,VA-AC-CH65,Delivery & Shipping,Normal,Logistics,A3031,0,4,,,N,[IVR transcript] NEED TO CHANGE DELIVERY ADDRESS NEED THIS SORTED THIS WEEK,"1. Address updae
2. Checked dispatch status
3. Address updated",legacy_fd
TK-240082,2025-01-08 08:47,2025-01-08 13:24,2025-01-08 08:14,closed,email,C103395,VR904630,VA-EB-AIR,Billing & Payments,High,Billing,A3035,0,0,1799,PRICE-ADJ,N,teh festive offer vanished when I clicked pay - VR904630 - need this sorted this week,cx ok,legacy_fd
TK-240084,2025-01-08 09:09,2025-01-08 10:28,2025-01-08 05:15,resolved,social,C102226,VR900761,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3012,0,0,,,N,"the pairing light blinks but nothing ever shows up on my iphone, waiting for your reply","cx reached out - device not discoverable. Walked through forget + re-pair. adv FW update via app, rslvd. (SOP 5.4)",legacy_fd
TK-240086,2025-01-08 10:37,2025-01-08 10:40,2025-01-08 05:27,resolved,chat,C103433,VR905568,VA-EB-AIR,Connectivity,Normal,Chat Frontline,A3004,0,3,,,N,"airlite earbuds purchased around diwali, order vr905568. cannot pair airlite earbuds with my laptop. need this sorted this week. thanks in advance, karan bose","cust contacted re pairing failure. checked phone os version. re-pair successful, rslvd on chat. [closed]",legacy_fd
TK-240088,2025-01-08 10:51,2025-01-08 10:51,2025-01-08 06:04,closed,chat,C104792,VR894294,VA-EB-PL1,Charging & Battery,Low,Chat Frontline,A3030,1,0,,,Y,teh left earbud is not charging at all,"Reported: L bud no charge in case. Asked for photo of the bud contacts. Transferred to Logistics. Replacement raised, RMA shared with cx.",legacy_fd
TK-240090,2025-01-08 15:50,2025-01-08 16:05,2025-01-11 10:58,resolved,chat,C106220,VR908483,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3037,0,4,,,N,"Daer team,
Got the strata 3 from vireo.in recently. Pickup scheduled but no one showed up.
I rescheduled pickup twice. Nothing changed.
Please advise.
Regards","1. pkp not done
2. Checked pkp AWB
3. rfnd processed without pkp as goodwill",legacy_fd
TK-240091,2025-01-08 15:57,2025-01-08 19:16,2025-01-10 14:11,resolved,social,C104171,VR890211,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,0,,,N,"Product: Pulse earbuds
Order: VR890211
Purchased: 21 Dec
Issue: refund was promised 13 days ago and nothing
Tried: checked bank
Expected: refund","1. rfnd delay
2. Checked reverse pkp QC status
3. rfnd reprocessed",legacy_fd
TK-240092,2025-01-08 19:11,2025-01-08 21:28,2025-01-08 16:21,resolved,social,C102016,,VA-AC-CBL,Billing & Payments,Normal,Billing,A3033,0,4,,,N,"got braided cable from amazon last month. promo code shows invalid.
waiting for your reply.",done ~Diya,legacy_fd
TK-240093,2025-01-08 19:14,2025-01-08 19:16,2025-01-08 14:15,resolved,chat,C106327,VR890653,VA-EB-PL1,Charging & Battery,Normal,Chat Frontline,A3010,0,0,,,N,"battery life has dropped to almost nothing
plase resolve asap",-,legacy_fd
TK-240095,2025-01-09 11:12,2025-01-09 11:56,2025-01-09 06:37,resolved,email,C108979,,VA-EB-AIR,Billing & Payments,High,Billing,A3032,0,5,,,N,"Hello Vireo, Tihs is regarding airlite earbuds. Please share invoice with GST number. I checked orders page. Hoenstly regretting this purchase. Need ths sorted this week. Rgds,",cx says invoice query. regenerated invoice. gst invoice regenerated & shared.,legacy_fd
TK-240097,2025-01-09 16:12,2025-01-09 16:28,2025-01-09 11:48,resolved,chat,C104869,VR902893,VA-EB-PL1,Audio Quality,Normal,Chat Frontline,A3015,0,5,,,N,"hi
one of them is just decoration at this point
the pulse buds VR902893","1. left side silent
2. checked balance settings w/ cx
3. reset resolved",legacy_fd
TK-240098,2025-01-09 16:17,2025-01-09 16:23,2025-01-09 11:12,resolved,chat,C100976,VR903232,VA-HP-ST3,Other,Normal,Chat Frontline,A3005,0,3,,,Y,"not acceptable at this price. i bought my strata 3 headphones on 27/12. sounds like a badly tuned radio now. i already tried wired mode. i want a replacement or refund, nothing else.","re: audio distortion | asked for a recording -> rplc approved, reverse pkp arranged (sop 3.1)",legacy_fd
TK-240099,2025-01-09 18:02,2025-01-09 19:12,2025-01-09 14:10,resolved,email,C101562,VR887176,VA-HP-ST3,Connectivity,Normal,Email Frontline,A3010,1,4,,,N,"Hi Vireo support, This is regarding the strata 3.  My phone juts doesn't see it in the list anymore. I tried on another phone. WHAT DO I DO NOW? THANKS,",done,legacy_fd
TK-240100,2025-01-09 20:02,2025-01-09 20:21,2025-01-09 15:02,resolved,chat,C106897,VR900411,VA-AC-CH65,Billing & Payments,High,Billing,A3033,0,4,1424,PRICE-ADJ,N,"discount was not applied at checkout, VR900411, please call me on my registered number",refund approved ~Diya,legacy_fd
TK-240101,2025-01-10 08:07,2025-01-10 09:45,2025-01-10 04:54,resolved,voice,C109208,VR902349,VA-EB-PL1,Charging & Battery,Normal,Voice Frontline,A3026,0,4,1999,GW-OTHER,N,"[IVR transcript] helo plugging in does nothing on the case, cable works on my phone pulse 1 VR902349",customer states case no led / no charge. chk for lint in port. rfnd of rs 1999 initiated to source. ~Vihaan,legacy_fd
TK-240102,2025-01-10 09:47,2025-01-10 09:51,2025-01-10 10:30,resolved,chat,C103847,VR896979,VA-SW-FIT,Charging & Battery,Low,Chat Frontline,A3012,0,,,,Y,"Nexa Fit purchased last week, order VR896979. I have to charge it twicce a day now, it used to lat days. PLEASE ADVISE.","cx states rapid battery drain. chk usage pattern w/ cx. FW update pushed, advised to monitor.",helpdesk
TK-240102,2025-01-10 09:47,2025-01-10 09:51,2025-01-10 05:00,resolved,chat,C103847,VR896979,VA-SW-FIT,Charging & Battery,Low,Chat Frontline,A3012,0,0,,,Y,"Nexa Fit purchased last week, order VR896979. I have to charge it twicce a day now, it used to lat days. PLEASE ADVISE.","cx states rapid battery drain. chk usage pattern w/ cx. FW update pushed, advised to monitor.",legacy_fd
TK-240104,2025-01-10 09:59,2025-01-10 10:15,2025-01-15 05:00,resolved,voice,C105056,VR891825,VA-EB-AIR,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,"[IVR transcript] hi vireo support, airlite purchased around diwali, order vr891825. the courier marked it delivered but nobody in my house got anything. i want my money back.",Customer reached out - order not delivered. Confirmed address with cx. Re-shipped from warehouse.,legacy_fd
TK-240106,2025-01-10 11:56,2025-01-10 21:54,2025-01-10 17:04,resolved,email,C101389,,VA-EB-AIR,Charging & Battery,Normal,Email Frontline,A3021,0,0,,,N,the left earbud is not charging at all - can someone fix this?,"cx reported left bud not charging. walked through factory reset. reset resolved, cx confirmed left bud charging.",legacy_fd
TK-240107,2025-01-10 12:08,2025-01-10 12:09,2025-01-10 07:03,resolved,chat,C106916,VR893438,VA-EB-PL1,Other,Low,Chat Frontline,A3011,0,0,,,N,"hi, my pulse purchased around diwali, order vr893438. yoour ad said 20% off and the cart says full price. what do i do now? awaiting response steven",resolved on call,legacy_fd
TK-240108,2025-01-10 12:38,2025-01-10 12:39,2025-01-10 12:48,resolved,chat,C104564,VR892366,VA-EB-AIR,Billing & Payments,High,Billing,A3034,0,,,,N,"dear team, airlite earbbuds purchased 10 days ago, order vr892366. need the bill with my firm's gstin on it. i tried different browser. nothing changed. please help","1. GST invoice request
2. Updated GSTIN on order
3. GST invoice regenerated and shared",helpdesk
TK-240108,2025-01-10 12:38,2025-01-10 12:39,2025-01-10 07:18,resolved,chat,C104564,VR892366,VA-EB-AIR,Billing & Payments,High,Billing,A3034,0,0,,,N,"dear team, airlite earbbuds purchased 10 days ago, order vr892366. need the bill with my firm's gstin on it. i tried different browser. nothing changed. please help","1. GST invoice request
2. Updated GSTIN on order
3. GST invoice regenerated and shared",legacy_fd
TK-240109,2025-01-10 16:51,2025-01-10 16:54,2025-01-10 11:44,resolved,chat,C108670,VR905910,VA-EB-AIR,Other,Normal,Chat Frontline,A3015,0,0,,,N,Order VR905910 (AirLite).  I moved houses yesterday and the order is going to the old flat. I tried editing in app. Nothing changed. How do I get this fixed?,"1. address change request
2. checked dispatch status
3. address updated",legacy_fd
TK-240110,2025-01-10 18:58,2025-01-10 19:02,2025-01-13 19:18,closed,chat,C100887,,VA-EB-PL1,Other,Normal,Chat Frontline,A3009,0,,,,N,"Hi Vireo support,
This is regaring my Pulse. Package not delivered even after 14 days.
I checked the tracking page daily. Nothing changed.
Please call me on my registered number.",refund initiated as lost in transit. issue: delivery delayed. confirmed address with cx.,helpdesk
TK-240110,2025-01-10 18:58,2025-01-10 19:02,2025-01-13 13:48,closed,chat,C100887,,VA-EB-PL1,Other,Normal,Chat Frontline,A3009,0,0,,,N,"Hi Vireo support,
This is regaring my Pulse. Package not delivered even after 14 days.
I checked the tracking page daily. Nothing changed.
Please call me on my registered number.",refund initiated as lost in transit. issue: delivery delayed. confirmed address with cx.,legacy_fd
TK-240112,2025-01-10 20:19,2025-01-10 20:21,2025-01-10 15:11,resolved,chat,C104564,VR892366,VA-EB-AIR,Product Enquiry,High,Chat Frontline,A3007,0,5,,,N,"dear team, i bought the airlite buds on 02 jan. does the airlite bds wokr with iphone. i want my money back.",Contact re pre-sales query. Shared spec sheet. Query answered.,legacy_fd
TK-240113,2025-01-10 20:57,2025-01-11 02:19,2025-01-12 22:51,resolved,email,C104949,VR883376,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3043,0,4,,,N,"to the vireo customer care team,

i am writing with reference to my order of the fit band (vr883376) placed on 04/10.  watch starp broke within a month. i have tried to fix pin. i request you to provide a resolution within 3 worknig days.

sincerely,
komal chauhan
nashik",cx: strpa pin issue | asked for photo -> replacement strap dispatched,legacy_fd
TK-240115,2025-01-11 05:44,2025-01-11 08:08,2025-01-11 03:03,resolved,email,C105107,VR907392,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3030,0,0,,,N,"Product: Nexa Fit
Order: VR907392
Purchased: 11-01-2025
Issue: I haven't received my order
Tried: called the courier
Expected: callback","Ticet raised for order not delivered. Raised ticket wiht courier partner. Courier confirmed delivery for 12 Jan, cx informed.",legacy_fd
TK-240116,2025-01-11 10:28,2025-01-11 10:32,,open,chat,C100616,VR885515,VA-NB-ARC,Audio Quality,Normal,Chat Frontline,A3004,0,3,,,Y,"Dear team,
Bought Arc neckbad around June 15 from Amazon.  Microphone is very low on teh Arc neckband.
Waiting for your reply.
Awaiting response",ticket raised for mic not working on calls. tested on call w/ cx. rplc unit dispatched. [closed],legacy_fd
TK-240118,2025-01-11 10:40,2025-01-11 10:50,2025-01-11 05:45,resolved,chat,C109080,,VA-EB-PL1,Billing & Payments,High,Billing,A3037,1,0,2499,PRICE-ADJ,N,your ad said 20% off and the cart sasy fuull price,"1. Promo code invalid
2. Checked cart eligibility
3. xfer to Returns Desk
4. Store credit issued",legacy_fd
TK-240120,2025-01-11 11:17,2025-01-11 12:40,2025-01-11 07:20,resolved,email,C106294,,VA-NB-ARC,Product Enquiry,Normal,Email Frontline,A3022,0,4,,,N,"this is regarding my arc. does my arc work wiith iphone. kindly look into it. regards, simran",customer states product enquiry. shared compatibility info. query answered. cx satisfied on chat. -YM,legacy_fd
TK-240121,2025-01-11 12:27,2025-01-11 12:41,,open,chat,C107873,VR889873,VA-SP-ORB,Audio Quality,Normal,Chat Frontline,A3006,1,2,,,Y,"Dear Sir/Madam,
I bought my Orbit on 15/12. Static noise when playing music.
I tried wired mode.
Please advise.
Regards","Replacement raised, RMA shared with cx. Issue: crackling/distortion. Asked for a recording. -TS",legacy_fd
TK-240122,2025-01-11 15:45,2025-01-11 15:47,,open,chat,C105296,,VA-EB-PL1,Billing & Payments,High,Billing,A3033,0,0,500,PRICE-ADJ,N,"Dear Sir/Madam,

I am writing with reference to my order of pulse 1 placed on 07 Jan.  Promo code shows invalid. I have tried in caps. I request you to kindly arrange a replacement.

Yours faithfully,
Diya Siddiqui",- ~Diya,legacy_fd
TK-240123,2025-01-11 18:10,2025-01-11 18:12,2025-01-11 13:03,resolved,chat,C106067,,VA-HP-ST3,App & Firmware,Normal,Chat Frontline,A3038,1,0,,,N,"Hi team, Ordered my Strata 3 headphones 2 weeks ago.  The app closes itself the moment I tap on my device. I cleared cache. Waiting for ur reply. Thanks in advance, Abhishek","Reported: app crashing. Known issue on Android 15 - bug logged. Transferred to Returns Desk. Advised beta build, resolved.",legacy_fd
TK-240124,2025-01-11 18:47,2025-01-11 21:11,2025-01-11 16:18,resolved,email,C105056,VR891825,VA-EB-AIR,Billing & Payments,Normal,Billing,A3033,0,0,1799,DUP-PAYMENT,N,"hi vireo support, order vr891825 (airlite). i was charged twice for one order. what do i do now?","double charge | checked pg for duplicate txn -> refund approved, rs 1799, 5-7 working days",legacy_fd
TK-240126,2025-01-11 20:17,2025-01-11 20:18,2025-01-14 19:23,closed,chat,C106801,VR908614,VA-EB-AIR,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,3,,,Y,"what is the status of my warranty claim, i want my money back","Reported: repair status follow-up. Checked RMA status. Replacement raised, RMA shared with cx.",legacy_fd
TK-240127,2025-01-11 21:13,2025-01-11 23:00,2025-01-12 17:55,resolved,social,C108861,VR884094,VA-HP-ST2,Other,Normal,Chat Frontline,A3017,0,3,,,N,"order not delivered, tracking not updating",refund initiated as lost in transit,legacy_fd
TK-240128,2025-01-11 21:21,2025-01-12 12:15,,open,email,C100708,,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3043,0,0,,,N,"HELLO
I SENT THE UNT IN 15 DAYS AGO AND HVAE HEARD NOTHING
HELLO??","issue: repair status follow-up | chk qc report -> cx updated, eta shared",legacy_fd
TK-240130,2025-01-12 09:14,2025-01-12 09:37,2025-01-12 04:25,resolved,email,C101047,VR902533,VA-EB-PL1,Connectivity,Normal,Email Frontline,A3030,1,0,,,Y,"Dear Sir/Madam, Got pulse 1 from Amazon around Diwali. Microphone is v low on the pulse 1. Please advise.",re: low mic pcikup | checked mic permissions on phone -> replacement unit dispatched | xfer logistics,legacy_fd
TK-240132,2025-01-12 13:37,2025-01-12 14:00,2025-01-15 08:46,resolved,voice,C104162,VR896375,VA-SP-ORB,Returns & Refunds,Normal,Returns Desk,A3037,0,3,5699,RETURN-QC-OK,N,[IVR transcript] where is the money for the return,"1. Refund pending
2. Checked refund status on PG
3. Refunded Rs 5699",legacy_fd
TK-240133,2025-01-12 14:35,2025-01-12 14:36,2025-01-12 09:18,resolved,chat,C100015,,VA-NB-ARC,Connectivity,Normal,Chat Frontline,A3015,0,4,,,N,"Hi Vireo support,
I bought the neckband on 07-12-2024. Keeps losing my phone if I walk to the other room.
Please help.
Thank you, Tarun","1. bt dropouts
2. checked fw 3.2.7
3. rplc raised",legacy_fd
TK-240134,2025-01-12 18:52,2025-01-12 18:54,2025-01-12 13:33,resolved,chat,C108751,,VA-HP-ST3,Other,Normal,Chat Frontline,A3015,0,0,,,N,"This is regarding my Strata 3 headphones.  Ordred the wrong colour, don't ship it. I tried cancel button, greyed out. Kindly look into it. Thanks in advance Vikram Jain","1. cancel order
2. checked shipment status
3. cancelled, rfnd initiated",legacy_fd
TK-240135,2025-01-13 07:48,2025-01-13 09:04,2025-01-13 03:52,resolved,email,C104036,VR892740,VA-EB-AIR,Other,Normal,Email Frontline,A3022,0,5,,,N,"Hi team, Ordered the AirLite buds 2 weeks ago. I moved houses yesterday and the order is going to the old flat. I tried editing in app. Nothing changed. Please help. Regards Jaspreet Jain",customer states wrong pincode. checked dispatch status. address updated. follow-up not required. -YM,legacy_fd
TK-240136,2025-01-13 11:17,2025-01-13 20:09,2025-01-13 20:29,resolved,email,C101531,VR905308,VA-NB-ARC,Billing & Payments,High,Billing,A3033,0,,,,N,I AM LOSING PATIENCE. Thsi is regaarding the neckband. my bank says Rs 3499 went to you but your site says I have no orders. I already waited 24 hours. Refund. Now.,cx ok ~Diya,helpdesk
TK-240136,2025-01-13 11:17,2025-01-13 20:09,2025-01-13 14:59,resolved,email,C101531,VR905308,VA-NB-ARC,Billing & Payments,High,Billing,A3033,0,0,,,N,I AM LOSING PATIENCE. Thsi is regaarding the neckband. my bank says Rs 3499 went to you but your site says I have no orders. I already waited 24 hours. Refund. Now.,cx ok ~Diya,legacy_fd
